INTERVAL_DATE,QUEUE_NAME,INTERVAL_START_TIME,CONTACTS_RECEIVED_FROM_IVR,CONTACTS_OFFERED,CONTACTS_HANDLED,CONTACTS_ABANDONED,MIN_HANDLE_TIME,MAX_HANDLE_TIME,MEAN_HANDLE_TIME,MEDIAN_HANDLE_TIME,STDDEV_HANDLE_TIME,MIN_SPEED_TO_HANDLE,MAX_SPEED_TO_HANDLE,MEAN_SPEED_TO_HANDLE,MEDIAN_SPEED_TO_HANDLE,STDDEV_SPEED_TO_HANDLE,MIN_SPEED_OF_ANSWER,MAX_SPEED_OF_ANSWER,MEAN_SPEED_OF_ANSWER,MEDIAN_SPEED_OF_ANSWER,STDDEV_SPEED_OF_ANSWER,SPEED_OF_ANSWER_PERIOD_1,SPEED_OF_ANSWER_PERIOD_2,SPEED_OF_ANSWER_PERIOD_3,SPEED_OF_ANSWER_PERIOD_4,SPEED_OF_ANSWER_PERIOD_5,SPEED_OF_ANSWER_PERIOD_6,SPEED_OF_ANSWER_PERIOD_7,SPEED_OF_ANSWER_PERIOD_8,SPEED_OF_ANSWER_PERIOD_9,SPEED_OF_ANSWER_PERIOD_10,CALLS_ABANDONED_PERIOD_1,CALLS_ABANDONED_PERIOD_2,CALLS_ABANDONED_PERIOD_3,CALLS_ABANDONED_PERIOD_4,CALLS_ABANDONED_PERIOD_5,CALLS_ABANDONED_PERIOD_6,CALLS_ABANDONED_PERIOD_7,CALLS_ABANDONED_PERIOD_8,CALLS_ABANDONED_PERIOD_9,CALLS_ABANDONED_PERIOD_10,LABOR_MINUTES_TOTAL,LABOR_MINUTES_WAITING,HEADCOUNT_AVAILABLE,CONTACTS_TRANSFERRED,ANSWER_WAIT_TIME_TOTAL,ABANDON_TIME_TOTAL,SERVICE_LEVEL_ANSWERED_PERCENT,SERVICE_LEVEL_ANSWERED_COUNT,SERVICE_LEVEL_ABANDONED,CALLS_ON_HOLD,HOLD_TIME_TOTAL,SHORT_ABANDONS,TALK_TIME_TOTAL,AFTER_CALL_WORK_TIME_TOTAL,CALL_TYPE,IVR_TIME_TOTAL
5/16/2014,MAXHIHIX_English_Shop_Plans_vcall,11:30:00,1,1,1,0,843,843,843,0,0,927,927,927,0,0,3,3,3,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.47,0,13,0,0,0,100,1,0,0,0,0,842,1,Inbound,82
5/16/2014,MAXHIHIX_Kokua_vcall,11:30:00,1,1,1,0,567,567,567,0,0,344,344,344,0,0,3,3,3,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.19,0,13,0,0,0,100,1,0,0,0,0,331,236,Inbound,10
5/16/2014,Outbound,11:30:00,0,0,0,0,45,876,0,0,450.49,48,890,0,0,455.68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.61,0,13,0,0,0,0,0,0,0,0,0,1080,0,Outbound,0
5/16/2014,Webchat_Kokua,11:30:00,0,1,1,0,485,485,485,485,0,490,490,490,490,0,5,5,5,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.27,0,13,0,5,0,100,1,0,0,0,0,485,0,2,0
5/16/2014,InboundAban,12:00:00,0,0,0,0,0,0,0,0,0,12,204,0,0,77.54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3,0,14,0,0,0,0,0,0,0,0,0,0,0,Inbound,541
5/16/2014,Labor,12:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.29,5.68,14,0,0,0,0,0,0,0,0,0,0,0,,0
5/16/2014,MAXHIHIX_English_Individual_Plans_vcall,12:00:00,3,3,3,0,144,1467,1439.33,0,629.57,239,1322,1161,239,460.82,2,3,5.33,0,1.41,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.79,0,14,0,1,0,100,3,0,2,300,0,2915,1103,Inbound,252
5/16/2014,MAXHIHIX_English_Individual_vcall,12:00:00,0,0,0,0,,63,0,2,29.72,,12,0,0,3.1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.19,0,14,2,0,0,0,0,0,0,0,0,0,76,Consult,0
5/16/2014,MAXHIHIX_English_Individual_vcall,12:00:00,7,7,7,0,123,5197,1034.57,0,1847.67,181,4800,1021,0,1679.42,3,3,3,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.63,0,14,2,6,0,100,7,0,4,519,0,6001,722,Inbound,606
5/16/2014,MAXHIHIX_English_Shop_Application_billing_vcall,12:00:00,1,1,1,0,128,128,128,128,0,224,224,224,224,0,3,3,3,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.07,0,14,0,1,0,100,1,0,0,0,0,127,1,Inbound,94
5/16/2014,Outbound,12:00:00,0,0,0,0,32,1458,0,0,671.66,70,1484,0,0,674.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.06,0,14,0,0,0,0,0,0,1,407,0,1414,0,Outbound,0
5/16/2014,InboundAban,12:30:00,0,0,0,0,0,0,0,0,0,5,135,0,0,48.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4,0,12,0,0,0,0,0,0,0,0,0,0,0,Inbound,728
5/16/2014,Labor,12:30:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.3,5.59,12,0,0,0,0,0,0,0,0,0,0,0,,0
5/16/2014,MAXHIHIX_English_General_vcall,12:30:00,1,1,1,0,95,95,95,0,0,208,208,208,0,0,3,3,3,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05,0,12,0,1,0,100,1,0,0,0,0,89,6,Inbound,116
5/16/2014,MAXHIHIX_English_Individual_Plans_vcall,12:30:00,1,1,1,0,495,495,495,0,0,405,405,405,0,0,3,3,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.18,0,12,0,0,0,100,1,0,0,0,0,321,174,Inbound,81
5/16/2014,MAXHIHIX_English_Individual_vcall,12:30:00,0,0,0,0,,74,0,0,42.44,,5,0,0,2.31,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05,0,12,2,0,0,0,0,0,0,0,0,0,75,Consult,0
5/16/2014,MAXHIHIX_English_Individual_vcall,12:30:00,8,8,8,0,73,1844,566.88,0,635.6,101,1918,618.5,230,660.18,3,3,3,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.33,0,12,2,6,0,100,8,0,3,199,0,3975,361,Inbound,750
5/16/2014,MAXHIHIX_Kokua_vcall,12:30:00,1,1,1,0,176,176,176,0,0,182,182,182,0,0,3,3,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,12,0,1,0,100,1,0,0,0,0,169,7,Inbound,10
5/16/2014,Outbound,12:30:00,0,0,0,0,853,853,0,0,0,858,858,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.48,0,12,0,0,0,0,0,0,0,0,0,853,0,Outbound,0
5/16/2014,InboundAban,13:00:00,0,0,0,0,0,0,0,0,0,15,164,0,0,58.99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.27,0,15,0,0,0,0,0,0,0,0,0,0,0,Inbound,480
5/16/2014,Labor,13:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.63,2.13,15,0,0,0,0,0,0,0,0,0,0,0,,0
5/16/2014,MAXHIHIX_English_Individual_Plans_vcall,13:00:00,4,4,4,0,54,1367,708.25,0,561.81,170,1448,793,0,543.94,3,3,3,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.56,0,15,0,3,0,100,4,0,0,0,0,2801,32,Inbound,359
5/16/2014,MAXHIHIX_English_Individual_Tech_Diff_vcall,13:00:00,2,2,2,0,365,3337,1851,0,2101.52,484,3444,1964,0,2093.04,2,3,2.5,0,0.71,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.05,0,15,0,1,0,100,2,0,1,184,0,3510,8,Inbound,229
5/16/2014,MAXHIHIX_English_Individual_vcall,13:00:00,0,0,0,0,,1,0,0,0.58,,6,0,0,0.58,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04,0,15,1,0,0,0,0,0,0,0,0,0,1,Consult,0
5/16/2014,MAXHIHIX_English_Individual_vcall,13:00:00,5,5,5,0,80,691,290.2,0,259.13,197,770,372.6,0,246.15,3,3,3,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8,0,15,1,2,0,100,5,0,1,73,0,1348,30,Inbound,427
5/16/2014,MAXHIHIX_English_Shop_vcall,13:00:00,1,1,1,0,233,233,233,0,0,327,327,327,0,0,4,4,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.13,0,15,0,1,0,100,1,0,0,0,0,232,1,Inbound,91
5/16/2014,MAXHIHIX_Kokua_vcall,13:00:00,1,1,1,0,904,904,904,0,0,916,916,916,0,0,3,3,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,15,0,1,0,100,1,0,1,563,0,340,1,Inbound,10
5/16/2014,MAXHIHIX_Other_General_vcall,13:00:00,1,1,1,0,164,164,164,0,0,204,204,204,0,0,3,3,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.09,0,15,0,0,0,100,1,0,0,0,0,163,1,Inbound,38
5/16/2014,Outbound,13:00:00,0,0,0,0,39,108,0,54,31.97,61,132,0,69,32.35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.19,0,15,0,0,0,0,0,0,0,0,0,244,0,Outbound,0
5/16/2014,InboundAban,13:30:00,0,0,0,0,0,0,0,0,0,15,156,0,35,60.74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.35,0,12,0,0,0,0,0,0,0,0,0,0,0,Inbound,629
5/16/2014,Labor,13:30:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.84,3.08,12,0,0,0,0,0,0,0,0,0,0,0,,0
5/16/2014,MAXHIHIX_English_Individual_Plans_vcall,13:30:00,2,2,2,0,184,1796,990,0,1139.86,347,1863,1105,0,1071.97,3,3,3,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.1,0,12,1,1,0,100,2,0,1,22,0,1957,1,Inbound,225
5/16/2014,MAXHIHIX_English_Individual_vcall,13:30:00,8,8,8,0,11,1233,451.63,0,472.38,93,1329,541.38,0,473.34,2,3,2.63,0,0.52,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.01,0,12,0,3,0,100,8,0,0,0,0,3598,15,Inbound,712
5/16/2014,MAXHIHIX_English_Shop_Tech_Difficulties_vcall,13:30:00,1,1,1,0,1828,1828,1828,1828,0,1902,1902,1902,1902,0,3,3,3,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.02,0,12,0,0,0,100,1,0,1,321,0,1505,2,Inbound,73
5/16/2014,MAXHIHIX_Kokua_vcall,13:30:00,2,2,2,0,457,947,702,457,346.48,551,675,613,0,87.68,3,82,42.5,0,55.86,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.62,0,12,0,79,0,50,1,0,1,101,0,1012,291,Inbound,28
5/16/2014,MAXHIHIX_Other_General_vcall,13:30:00,2,2,2,0,225,685,455,225,349.15,266,362,318.5,266,182.52,3,4,3.5,0,2.08,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.31,0,12,0,1,0,100,2,0,1,154,0,390,366,Inbound,86
5/16/2014,Outbound,13:30:00,0,0,0,0,65,3257,0,0,1690.83,85,711,0,0,315.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.63,0,12,0,0,0,0,0,0,0,0,0,1081,2935,Outbound,0
5/16/2014,InboundAban,14:00:00,0,0,0,0,0,0,0,0,0,12,129,0,0,42.35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0,7,0,0,0,0,0,0,0,0,0,0,0,Inbound,355
5/16/2014,Labor,14:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.27,1.07,7,0,0,0,0,0,0,0,0,0,0,0,,0
5/16/2014,MAXHIHIX_English_Individual_Plans_vcall,14:00:00,0,0,0,0,,2,0,0,0,,5,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0,7,1,0,0,0,0,0,0,0,0,0,2,Consult,0
5/16/2014,MAXHIHIX_English_Individual_Plans_vcall,14:00:00,6,6,3,3,0,751,561.33,0,351.5,45,510,527,0,200.97,0,3,38.67,0,1.51,3,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0.72,0,7,0,2,108,100,3,50,0,0,1,989,695,Inbound,476
5/16/2014,MAXHIHIX_English_Individual_vcall,14:00:00,0,0,0,0,,4,0,0,0,,3,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02,0,7,0,0,0,0,0,0,0,0,0,0,4,Consult,0
5/16/2014,MAXHIHIX_English_Individual_vcall,14:00:00,5,5,2,3,0,309,214.5,0,135.16,95,459,655,0,162.28,0,27,82.5,0,11.81,1,0,1,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0.62,0,7,0,25,135,100,2,60,1,38,0,389,2,Inbound,718
5/16/2014,MAXHIHIX_Kokua_vcall,14:00:00,2,2,2,0,323,1513,918,0,841.46,338,1131,734.5,0,560.74,3,3,3,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8,0,7,0,1,0,100,2,0,0,0,0,1436,400,Inbound,27
5/16/2014,MAXHIHIX_Other_General_vcall,14:00:00,1,1,1,0,2318,2318,2318,0,0,2353,2353,2353,0,0,3,3,3,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.29,0,7,0,0,0,100,1,0,0,0,0,2312,6,Inbound,38
5/16/2014,Outbound,14:00:00,0,0,0,0,58,128,0,0,36.86,78,133,0,100,27.68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.17,0,7,0,0,0,0,0,0,0,0,0,259,0,Outbound,0
5/16/2014,InboundAban,14:30:00,0,0,0,0,0,0,0,0,0,11,154,0,0,60.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.28,0,11,0,0,0,0,0,0,0,0,0,0,0,Inbound,505
5/16/2014,Labor,14:30:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.92,0.91,11,0,0,0,0,0,0,0,0,0,0,0,,0
5/16/2014,MAXHIHIX_English_Individual_Plans_vcall,14:30:00,0,0,0,0,,2,0,2,1.41,,5,0,0,2.83,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02,0,11,1,0,0,0,0,0,0,0,0,0,2,Consult,0
5/16/2014,MAXHIHIX_English_Individual_Plans_vcall,14:30:00,2,2,2,0,82,169,125.5,0,61.52,219,236,227.5,0,12.02,2,2,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.14,0,11,1,0,0,100,2,0,1,30,0,219,2,Inbound,202
5/16/2014,MAXHIHIX_English_Individual_Tech_Diff_vcall,14:30:00,2,2,1,1,0,1237,1237,0,874.69,108,1602,1710,0,1056.42,0,3,48,0,2.12,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.74,0,11,0,0,45,100,1,50,0,0,0,1213,24,Inbound,449
5/16/2014,MAXHIHIX_English_Individual_vcall,14:30:00,0,0,0,0,,291,0,0,145.5,,11,0,0,4.16,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,11,0,0,0,0,0,0,0,0,0,0,291,Consult,0
5/16/2014,MAXHIHIX_English_Individual_vcall,14:30:00,11,11,8,3,0,1731,515.5,0,528.67,112,1804,756,0,498.5,0,47,34,0,18.52,5,0,0,2,0,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,2.6,0,11,0,116,135,100,8,27,1,185,0,3896,43,Inbound,1695
5/16/2014,MAXHIHIX_English_Shop_Tech_Difficulties_vcall,14:30:00,1,1,1,0,1108,1108,1108,0,0,1208,1208,1208,0,0,3,3,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.61,0,11,0,1,0,100,1,0,1,139,0,963,6,Inbound,103
5/16/2014,MAXHIHIX_Kokua_vcall,14:30:00,3,3,3,0,402,1191,795,0,394.51,365,1207,711.33,562,440.42,3,266,91.67,0,150.98,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1.02,0,11,0,267,0,67,2,0,1,637,0,1185,563,Inbound,37
5/16/2014,Outbound,14:30:00,0,0,0,0,18,89,0,72,27.9,34,117,0,0,32.12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.21,0,11,0,0,0,0,0,0,0,0,0,265,0,Outbound,0
5/16/2014,InboundAban,15:00:00,0,0,0,0,0,0,0,0,0,0,220,0,0,78.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.39,0,9,0,0,0,0,0,0,0,0,0,0,0,Inbound,704
5/16/2014,Labor,15:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27.15,3.14,9,0,0,0,0,0,0,0,0,0,0,0,,0
5/16/2014,MAXHIHIX_English_Individual_Plans_vcall,15:00:00,2,2,1,1,0,346,346,0,244.66,112,431,543,0,225.57,0,3,41,0,2.12,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.26,0,9,0,1,38,100,1,50,1,72,0,273,1,Inbound,157
5/16/2014,MAXHIHIX_English_Individual_vcall,15:00:00,15,15,5,10,0,392,220.4,0,132.57,78,462,506.8,0,91.51,0,41,101,0,10.87,3,1,0,0,1,0,0,0,0,0,0,0,0,1,9,0,0,0,0,0,1.19,0,9,0,50,441,100,5,67,0,0,0,740,362,Inbound,1289
5/16/2014,MAXHIHIX_Kokua_vcall,15:00:00,1,1,1,0,455,455,455,0,0,469,469,469,0,0,3,3,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0,9,0,1,0,100,1,0,0,0,0,453,2,Inbound,13
5/16/2014,Outbound,15:00:00,0,0,0,0,58,803,0,0,321.89,97,829,0,0,316.59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.92,0,9,0,0,0,0,0,0,1,37,0,1501,0,Outbound,0
5/16/2014,InboundAban,15:30:00,0,0,0,0,0,0,0,0,0,23,110,0,0,31.58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.18,0,12,0,0,0,0,0,0,0,0,0,0,0,Inbound,323
5/16/2014,Labor,15:30:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.8,5.55,12,0,0,0,0,0,0,0,0,0,0,0,,0
5/16/2014,MAXHIHIX_English_Individual_Plans_vcall,15:30:00,2,2,2,0,57,477,267,0,296.98,137,547,342,0,289.91,3,3,3,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.29,0,12,0,2,0,100,2,0,0,0,0,523,11,Inbound,155
5/16/2014,MAXHIHIX_English_Individual_vcall,15:30:00,0,0,0,0,,44,0,0,31.11,,5,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.06,0,12,1,0,0,0,0,0,0,0,0,0,44,Consult,0
5/16/2014,MAXHIHIX_English_Individual_vcall,15:30:00,4,4,4,0,173,678,368,0,221.12,162,758,424.5,0,271.59,2,3,2.75,3,0.5,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.71,0,12,1,0,0,100,4,0,1,106,0,1169,197,Inbound,412
5/16/2014,MAXHIHIX_Kokua_vcall,15:30:00,2,2,1,1,0,344,344,344,243.24,160,324,484,0,115.97,0,2,151,0,1.41,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.26,0,12,0,0,149,100,1,50,0,0,0,309,35,Inbound,24
5/16/2014,Outbound,15:30:00,0,0,0,0,636,636,0,0,0,651,651,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.36,0,12,0,0,0,0,0,0,0,0,0,636,0,Outbound,0
5/16/2014,InboundAban,16:00:00,0,0,0,0,0,0,0,0,0,12,107,0,0,44.84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.22,0,15,0,0,0,0,0,0,0,0,0,0,0,Inbound,392
5/16/2014,Labor,16:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.74,7.12,15,0,0,0,0,0,0,0,0,0,0,0,,0
5/16/2014,MAXHIHIX_English_Individual_Plans_vcall,16:00:00,1,1,1,0,668,668,668,0,0,506,506,506,0,0,3,3,3,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.24,0,15,0,0,0,100,1,0,0,0,0,427,241,Inbound,76
5/16/2014,MAXHIHIX_English_Individual_vcall,16:00:00,3,3,3,0,108,1272,596.67,0,604.03,227,1435,716.33,0,635.82,2,4,2.67,0,1.15,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.92,0,15,0,1,0,100,3,0,0,0,0,1645,145,Inbound,496
5/16/2014,MAXHIHIX_English_Shop_Plans_vcall,16:00:00,1,1,1,0,1472,1472,1472,0,0,895,895,895,0,0,2,2,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.46,0,15,0,0,0,100,1,0,1,190,0,631,651,Inbound,72
5/16/2014,MAXHIHIX_Kokua_vcall,16:00:00,3,3,3,0,170,663,370.67,0,258.97,164,420,270,0,133.55,3,44,16.67,3,23.67,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.41,0,15,0,43,0,100,3,0,0,0,0,734,378,Inbound,26
5/16/2014,Outbound,16:00:00,0,0,0,0,294,294,0,0,0,307,307,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.17,0,15,0,0,0,0,0,0,0,0,0,294,0,Outbound,0
5/16/2014,InboundAban,16:30:00,0,0,0,0,0,0,0,0,0,44,116,0,44,30.12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.17,0,5,0,0,0,0,0,0,0,0,0,0,0,Inbound,298
5/16/2014,Labor,16:30:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.06,2.16,5,0,0,0,0,0,0,0,0,0,0,0,,0
5/16/2014,MAXHIHIX_English_Individual_Plans_vcall,16:30:00,3,3,3,0,338,421,388.67,407,44.43,413,531,454.33,0,66.46,3,127,44.33,0,71.59,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.55,0,5,0,126,0,67,2,0,1,73,0,902,191,Inbound,255
5/16/2014,MAXHIHIX_English_Individual_vcall,16:30:00,1,1,1,0,486,486,486,0,0,563,563,563,0,0,2,2,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.27,0,5,0,0,0,100,1,0,0,0,0,485,1,Inbound,76
5/16/2014,MAXHIHIX_Kokua_vcall,16:30:00,3,3,2,1,0,1021,952.5,0,554.18,219,1686,1395.5,0,734.5,0,1034,622,0,596.12,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0.97,0,5,0,1032,207,50,1,33,0,0,0,1513,392,Inbound,34
5/16/2014,Outbound,16:30:00,0,0,0,0,520,520,0,0,0,487,487,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.27,0,5,0,0,0,0,0,0,1,250,0,225,45,Outbound,0
5/16/2014,Labor,17:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.61,6.83,8,0,0,0,0,0,0,0,0,0,0,0,,0
5/16/2014,MAXHIHIX_English_Individual_Plans_vcall,17:00:00,1,1,1,0,319,319,319,0,0,371,371,371,0,0,3,3,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.17,0,8,0,0,0,100,1,0,0,0,0,303,16,Inbound,65
5/16/2014,MAXHIHIX_English_Individual_vcall,17:00:00,2,2,2,0,811,1536,1173.5,0,512.65,788,1593,1190.5,788,569.22,3,3,3,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.24,0,8,0,2,0,100,2,0,1,384,0,1848,115,Inbound,143
5/16/2014,MAXHIHIX_Kokua_vcall,17:00:00,1,1,1,0,451,451,451,0,0,473,473,473,0,0,3,3,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0,8,0,1,0,100,1,0,0,0,0,448,3,Inbound,22
5/16/2014,Outbound,17:00:00,0,0,0,0,4,188,0,70,93.22,4,208,0,97,102.13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.17,0,8,0,0,0,0,0,0,0,0,0,262,0,Outbound,0
5/16/2014,Labor,17:30:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.5,4.31,6,0,0,0,0,0,0,0,0,0,0,0,,0
