ID	WORKRESOURCEID	EMPLOYEEFILTERID
1722479130	898	1334
1722479131	1132	1334
1722479132	5168	1334
1722479133	13852	1334
1722479134	24732	1334
1722479135	33459	1334
1722479136	33512	1334
1722479137	35052	1334
1722479138	35121	1334
1722479139	43404	1334
1722479140	43463	1334
1722479141	21329	2121
1722479142	23102	2121
1722479143	24009	2121
1722479144	24029	2121
1722479145	25261	2121
1722479146	30393	2121
1722479147	30415	2121
1722479148	32021	2121
1722479149	32054	2121
1722479150	34994	2121
1722479151	35009	2121
1722479152	39252	2121
1722479153	40960	2121
1722479154	41107	2121
1722479155	41116	2121
1722479156	41145	2121
1722479157	44363	2121
1722479158	51381	2121
1722479177	697	17381
1722479178	25278	17381
1722479179	33495	17381
1722479180	41514	17381
1722479181	41519	17381
1722479182	41763	17381
1722479183	42392	17381
1722479184	42400	17381
1722479185	43414	17381
1722479186	43442	17381
1722479187	44990	17381
1722479188	46506	17381
1722479189	46515	17381
1722479190	57048	17381
1722479191	57068	17381
1722479192	57656	17381
1722479252	1345	4503
1722479253	8064	4503
1722479254	12417	4503
1722479255	19004	4503
1722479256	28712	4503
1722479257	30409	4503
1722479258	32136	4503
1722479259	33493	4503
1722479260	35162	4503
1722479261	39287	4503
1722479262	40964	4503
1722479263	44356	4503
1722479264	44405	4503
1722479265	51354	4503
1722479266	51386	4503
1722479267	51387	4503
1722479268	56685	4503
1722479269	57627	4503
1722479270	57628	4503
1722479289	110	10012
1722479290	22145	10012
1722479291	22957	10012
1722479292	23223	10012
1722479293	35773	10012
1722479294	46584	10012
1722479295	51685	10012
1722479296	51720	10012
1722479297	54724	10012
1722479298	56665	10012
1722479299	56700	10012
1722479300	56773	10012
1722479301	56864	10012
1722479302	56873	10012
1722479303	57330	10012
1722479304	57558	10012
1722479305	57914	10012
1722479306	58031	10012
1722479307	58052	10012
1722479308	10	4259
1722479309	12	4259
1722479310	13	4259
1722479311	16	4259
1722479312	20	4259
1722479313	25	4259
1722479314	34	4259
1722479315	51	4259
1722479316	53	4259
1722479317	54	4259
1722479318	58	4259
1722479319	62	4259
1722479320	66	4259
1722479321	77	4259
1722479322	86	4259
1722479323	89	4259
1722479324	96	4259
1722479325	97	4259
1722479326	100	4259
1722479327	107	4259
1722479328	111	4259
1722479329	119	4259
1722479330	141	4259
1722479331	153	4259
1722479332	4590	4259
1722479333	4997	4259
1722479334	12433	4259
1722479335	12434	4259
1722479336	12442	4259
1722479337	16463	4259
1722479338	16529	4259
1722479339	16530	4259
1722479340	18257	4259
1722479341	18259	4259
1722479342	18260	4259
1722479343	18261	4259
1722479344	18262	4259
1722479345	18270	4259
1722479346	18278	4259
1722479347	18280	4259
1722479348	18281	4259
1722479349	18282	4259
1722479350	18292	4259
1722479351	18293	4259
1722479352	18716	4259
1722479353	18717	4259
1722479354	18719	4259
1722479355	18721	4259
1722479356	18722	4259
1722479357	18723	4259
1722479358	18726	4259
1722479359	18729	4259
1722479360	18730	4259
1722479361	18732	4259
1722479362	18763	4259
1722479363	18764	4259
1722479364	18766	4259
1722479365	18767	4259
1722479366	18770	4259
1722479367	18771	4259
1722479368	18911	4259
1722479369	18912	4259
1722479370	18913	4259
1722479371	18914	4259
1722479372	18915	4259
1722479373	18916	4259
1722479374	18917	4259
1722479375	18918	4259
1722479376	18919	4259
1722479377	18921	4259
1722479378	18922	4259
1722479379	18952	4259
1722479380	18957	4259
1722479381	18958	4259
1722479382	18960	4259
1722479383	18961	4259
1722479384	18962	4259
1722479385	18963	4259
1722479386	18964	4259
1722479387	18965	4259
1722479388	18966	4259
1722479389	18967	4259
1722479390	18968	4259
1722479391	18969	4259
1722479392	18970	4259
1722479393	18971	4259
1722479394	18973	4259
1722479395	18974	4259
1722479396	18977	4259
1722479397	19035	4259
1722479398	19038	4259
1722479399	19039	4259
1722479400	19040	4259
1722479401	19041	4259
1722479402	19042	4259
1722479403	19043	4259
1722479404	19044	4259
1722479405	19046	4259
1722479406	19047	4259
1722479407	19048	4259
1722479408	19049	4259
1722479409	19050	4259
1722479410	19051	4259
1722479411	19052	4259
1722479412	19053	4259
1722479413	19054	4259
1722479414	19055	4259
1722479415	19056	4259
1722479416	19057	4259
1722479417	19059	4259
1722479418	19060	4259
1722479419	19061	4259
1722479420	19066	4259
1722479421	19067	4259
1722479422	19068	4259
1722479423	19070	4259
1722479424	19071	4259
1722479425	19072	4259
1722479426	19074	4259
1722479427	19848	4259
1722479428	19850	4259
1722479429	19851	4259
1722479430	19852	4259
1722479431	19853	4259
1722479432	19855	4259
1722479433	19857	4259
1722479434	19858	4259
1722479435	19859	4259
1722479436	19860	4259
1722479437	19861	4259
1722479438	19862	4259
1722479439	19863	4259
1722479440	19864	4259
1722479441	19865	4259
1722479442	19867	4259
1722479443	19868	4259
1722479444	19869	4259
1722479445	19871	4259
1722479446	20023	4259
1722479447	20024	4259
1722479448	20025	4259
1722479449	20026	4259
1722479450	20029	4259
1722479451	20030	4259
1722479452	20031	4259
1722479453	20032	4259
1722479454	20033	4259
1722479455	20034	4259
1722479456	20035	4259
1722479457	20036	4259
1722479458	20037	4259
1722479459	20038	4259
1722479460	20050	4259
1722479461	21281	4259
1722479462	21283	4259
1722479463	21284	4259
1722479464	21285	4259
1722479465	21286	4259
1722479466	21287	4259
1722479467	21289	4259
1722479468	21290	4259
1722479469	21291	4259
1722479470	21292	4259
1722479471	21294	4259
1722479472	21295	4259
1722479473	21296	4259
1722479474	21297	4259
1722479475	21298	4259
1722479476	21499	4259
1722479477	21500	4259
1722479478	21501	4259
1722479479	21502	4259
1722479480	21503	4259
1722479481	21504	4259
1722479482	21505	4259
1722479483	21506	4259
1722479484	21508	4259
1722479485	21745	4259
1722479486	21746	4259
1722479487	21748	4259
1722479488	21749	4259
1722479489	21750	4259
1722479490	21751	4259
1722479491	21753	4259
1722479492	21754	4259
1722479493	21755	4259
1722479494	21756	4259
1722479495	21757	4259
1722479496	21758	4259
1722479497	21762	4259
1722479498	21763	4259
1722479499	21765	4259
1722479500	21766	4259
1722479501	21767	4259
1722479502	21768	4259
1722479503	21769	4259
1722479504	21770	4259
1722479505	21771	4259
1722479506	21772	4259
1722479507	21773	4259
1722479508	21774	4259
1722479509	21776	4259
1722479510	21777	4259
1722479511	21778	4259
1722479512	21779	4259
1722479513	21780	4259
1722479514	22131	4259
1722479515	22132	4259
1722479516	22133	4259
1722479517	22134	4259
1722479518	22135	4259
1722479519	22136	4259
1722479520	22137	4259
1722479521	22138	4259
1722479522	22139	4259
1722479523	22140	4259
1722479524	22141	4259
1722479525	22142	4259
1722479526	22143	4259
1722479527	22144	4259
1722479528	22145	4259
1722479529	22146	4259
1722479530	22147	4259
1722479531	22148	4259
1722479532	22149	4259
1722479533	22151	4259
1722479534	22928	4259
1722479535	22929	4259
1722479536	22930	4259
1722479537	22931	4259
1722479538	22932	4259
1722479539	22934	4259
1722479540	22935	4259
1722479541	22936	4259
1722479542	22937	4259
1722479543	22938	4259
1722479544	22939	4259
1722479545	22940	4259
1722479546	22941	4259
1722479547	22942	4259
1722479548	22943	4259
1722479549	22944	4259
1722479550	22945	4259
1722479551	22946	4259
1722479552	22947	4259
1722479553	22948	4259
1722479554	22949	4259
1722479555	22950	4259
1722479556	22952	4259
1722479557	22953	4259
1722479558	22954	4259
1722479559	22956	4259
1722479560	22957	4259
1722479561	22958	4259
1722479562	22959	4259
1722479563	22960	4259
1722479564	22961	4259
1722479565	22962	4259
1722479566	22963	4259
1722479567	22964	4259
1722479568	22965	4259
1722479569	22966	4259
1722479570	22967	4259
1722479571	22968	4259
1722479572	23069	4259
1722479573	23070	4259
1722479574	23071	4259
1722479575	23072	4259
1722479576	23073	4259
1722479577	23074	4259
1722479578	23075	4259
1722479579	23077	4259
1722479580	23078	4259
1722479581	23079	4259
1722479582	23080	4259
1722479583	23081	4259
1722479584	23082	4259
1722479585	23083	4259
1722479586	23084	4259
1722479587	23211	4259
1722479588	23212	4259
1722479589	23213	4259
1722479590	23214	4259
1722479591	23216	4259
1722479592	23218	4259
1722479593	23219	4259
1722479594	23220	4259
1722479595	23221	4259
1722479596	23222	4259
1722479597	23223	4259
1722479598	23224	4259
1722479599	23225	4259
1722479600	23226	4259
1722479601	23227	4259
1722479602	23228	4259
1722479603	23229	4259
1722479604	23230	4259
1722479605	23231	4259
1722479606	23232	4259
1722479607	23233	4259
1722479608	23234	4259
1722479609	23447	4259
1722479610	23448	4259
1722479611	23449	4259
1722479612	23450	4259
1722479613	23451	4259
1722479614	23452	4259
1722479615	23453	4259
1722479616	23454	4259
1722479617	23455	4259
1722479618	23456	4259
1722479619	23457	4259
1722479620	23458	4259
1722479621	23459	4259
1722479622	23460	4259
1722479623	23461	4259
1722479624	23462	4259
1722479625	23463	4259
1722479626	23464	4259
1722479627	23465	4259
1722479628	23466	4259
1722479629	23467	4259
1722479630	23952	4259
1722479631	23953	4259
1722479632	23954	4259
1722479633	23955	4259
1722479634	23956	4259
1722479635	23957	4259
1722479636	23958	4259
1722479637	23959	4259
1722479638	23960	4259
1722479639	23961	4259
1722479640	23962	4259
1722479641	23963	4259
1722479642	23964	4259
1722479643	23965	4259
1722479644	23968	4259
1722479645	23969	4259
1722479646	23970	4259
1722479647	23971	4259
1722479648	23972	4259
1722479649	23973	4259
1722479650	23974	4259
1722479651	23975	4259
1722479652	23996	4259
1722479653	23997	4259
1722479654	23998	4259
1722479655	23999	4259
1722479656	24000	4259
1722479657	24001	4259
1722479658	24002	4259
1722479659	24003	4259
1722479660	24004	4259
1722479661	24005	4259
1722479662	24006	4259
1722479663	24007	4259
1722479664	24008	4259
1722479665	24547	4259
1722479666	24548	4259
1722479667	24549	4259
1722479668	24550	4259
1722479669	24551	4259
1722479670	24552	4259
1722479671	24553	4259
1722479672	24554	4259
1722479673	24555	4259
1722479674	24556	4259
1722479675	54751	4259
1722479676	21745	3035
1722479677	21746	3035
1722479678	21748	3035
1722479679	21749	3035
1722479680	21750	3035
1722479681	21751	3035
1722479682	21753	3035
1722479683	21754	3035
1722479684	21755	3035
1722479685	21756	3035
1722479686	21757	3035
1722479687	21758	3035
1722479688	21765	3035
1722479689	21772	3035
1722479690	25	4530
1722479691	45	4530
1722479692	48	4530
1722479693	51	4530
1722479694	53	4530
1722479695	54	4530
1722479696	58	4530
1722479697	66	4530
1722479698	77	4530
1722479699	100	4530
1722479700	111	4530
1722479701	141	4530
1722479702	153	4530
1722479703	630	4530
1722479704	638	4530
1722479705	641	4530
1722479706	655	4530
1722479707	710	4530
1722479708	840	4530
1722479709	890	4530
1722479710	929	4530
1722479711	1125	4530
1722479712	1149	4530
1722479713	1183	4530
1722479714	1196	4530
1722479715	1200	4530
1722479716	1309	4530
1722479717	1312	4530
1722479718	1333	4530
1722479719	1337	4530
1722479720	1431	4530
1722479721	1461	4530
1722479722	4590	4530
1722479723	4997	4530
1722479724	5164	4530
1722479725	7756	4530
1722479726	7759	4530
1722479727	8061	4530
1722479728	8070	4530
1722479729	8072	4530
1722479730	12307	4530
1722479731	12309	4530
1722479732	12310	4530
1722479733	12312	4530
1722479734	12358	4530
1722479735	12372	4530
1722479736	12382	4530
1722479737	12385	4530
1722479738	12390	4530
1722479739	12414	4530
1722479740	12421	4530
1722479741	12422	4530
1722479742	12424	4530
1722479743	12428	4530
1722479744	12434	4530
1722479745	12442	4530
1722479746	13805	4530
1722479747	13855	4530
1722479748	13860	4530
1722479749	14002	4530
1722479750	14011	4530
1722479751	15583	4530
1722479752	15584	4530
1722479753	16469	4530
1722479754	16479	4530
1722479755	16730	4530
1722479756	17827	4530
1722479757	18073	4530
1722479758	18078	4530
1722479759	18083	4530
1722479760	18084	4530
1722479761	18087	4530
1722479762	18097	4530
1722479763	18100	4530
1722479764	18108	4530
1722479765	18110	4530
1722479766	18115	4530
1722479767	18120	4530
1722479768	18122	4530
1722479769	18132	4530
1722479770	18133	4530
1722479771	18134	4530
1722479772	18260	4530
1722479773	18262	4530
1722479774	18280	4530
1722479775	18281	4530
1722479776	18282	4530
1722479777	18333	4530
1722479778	18346	4530
1722479779	18348	4530
1722479780	18477	4530
1722479781	18483	4530
1722479782	18484	4530
1722479783	18508	4530
1722479784	18510	4530
1722479785	18516	4530
1722479786	18702	4530
1722479787	18716	4530
1722479788	18719	4530
1722479789	18723	4530
1722479790	18729	4530
1722479791	18730	4530
1722479792	18732	4530
1722479793	18741	4530
1722479794	18760	4530
1722479795	18764	4530
1722479796	18766	4530
1722479797	18767	4530
1722479798	18770	4530
1722479799	18911	4530
1722479800	18916	4530
1722479801	18918	4530
1722479802	18921	4530
1722479803	18952	4530
1722479804	18962	4530
1722479805	18968	4530
1722479806	18974	4530
1722479807	18982	4530
1722479808	19005	4530
1722479809	19013	4530
1722479810	19018	4530
1722479811	19023	4530
1722479812	19041	4530
1722479813	19043	4530
1722479814	19047	4530
1722479815	19048	4530
1722479816	19050	4530
1722479817	19056	4530
1722479818	19061	4530
1722479819	19751	4530
1722479820	19759	4530
1722479821	19762	4530
1722479822	19768	4530
1722479823	19775	4530
1722479824	19778	4530
1722479825	19787	4530
1722479826	19790	4530
1722479827	19793	4530
1722479828	19796	4530
1722479829	19843	4530
1722479830	19852	4530
1722479831	19859	4530
1722479832	19862	4530
1722479833	19865	4530
1722479834	19868	4530
1722479835	20023	4530
1722479836	20025	4530
1722479837	20032	4530
1722479838	20034	4530
1722479839	20050	4530
1722479840	21068	4530
1722479841	21069	4530
1722479842	21163	4530
1722479843	21166	4530
1722479844	21169	4530
1722479845	21175	4530
1722479846	21268	4530
1722479847	21271	4530
1722479848	21281	4530
1722479849	21290	4530
1722479850	21292	4530
1722479851	21296	4530
1722479852	21297	4530
1722479853	21298	4530
1722479854	21327	4530
1722479855	21328	4530
1722479856	21336	4530
1722479857	21500	4530
1722479858	21501	4530
1722479859	21502	4530
1722479860	21505	4530
1722479861	21721	4530
1722479862	21722	4530
1722479863	21726	4530
1722479864	21729	4530
1722479865	21736	4530
1722479866	21737	4530
1722479867	21739	4530
1722479868	21741	4530
1722479869	21742	4530
1722479870	21744	4530
1722479871	21751	4530
1722479872	21763	4530
1722479873	21766	4530
1722479874	21769	4530
1722479875	21772	4530
1722479876	21773	4530
1722479877	21778	4530
1722479878	22027	4530
1722479879	22028	4530
1722479880	22029	4530
1722479881	22031	4530
1722479882	22035	4530
1722479883	22038	4530
1722479884	22041	4530
1722479885	22043	4530
1722479886	22045	4530
1722479887	22051	4530
1722479888	22053	4530
1722479889	22054	4530
1722479890	22056	4530
1722479891	22057	4530
1722479892	22058	4530
1722479893	22059	4530
1722479894	22060	4530
1722479895	22069	4530
1722479896	22071	4530
1722479897	22072	4530
1722479898	22074	4530
1722479899	22076	4530
1722479900	22078	4530
1722479901	22079	4530
1722479902	22080	4530
1722479903	22081	4530
1722479904	22084	4530
1722479905	22090	4530
1722479906	22097	4530
1722479907	22106	4530
1722479908	22108	4530
1722479909	22125	4530
1722479910	22127	4530
1722479911	22138	4530
1722479912	22140	4530
1722479913	22141	4530
1722479914	22142	4530
1722479915	22145	4530
1722479916	22148	4530
1722479917	22149	4530
1722479918	22225	4530
1722479919	22226	4530
1722479920	22230	4530
1722479921	22231	4530
1722479922	22234	4530
1722479923	22236	4530
1722479924	22241	4530
1722479925	22895	4530
1722479926	22898	4530
1722479927	22903	4530
1722479928	22906	4530
1722479929	22929	4530
1722479930	22930	4530
1722479931	22932	4530
1722479932	22934	4530
1722479933	22942	4530
1722479934	22943	4530
1722479935	22948	4530
1722479936	22954	4530
1722479937	22957	4530
1722479938	22958	4530
1722479939	22959	4530
1722479940	22962	4530
1722479941	22966	4530
1722479942	22967	4530
1722479943	22969	4530
1722479944	22971	4530
1722479945	22976	4530
1722479946	22979	4530
1722479947	22982	4530
1722479948	22985	4530
1722479949	22988	4530
1722479950	23002	4530
1722479951	23069	4530
1722479952	23070	4530
1722479953	23071	4530
1722479954	23073	4530
1722479955	23077	4530
1722479956	23078	4530
1722479957	23080	4530
1722479958	23081	4530
1722479959	23082	4530
1722479960	23083	4530
1722479961	23087	4530
1722479962	23088	4530
1722479963	23092	4530
1722479964	23094	4530
1722479965	23096	4530
1722479966	23097	4530
1722479967	23099	4530
1722479968	23100	4530
1722479969	23103	4530
1722479970	23104	4530
1722479971	23106	4530
1722479972	23108	4530
1722479973	23115	4530
1722479974	23117	4530
1722479975	23118	4530
1722479976	23119	4530
1722479977	23120	4530
1722479978	23196	4530
1722479979	23198	4530
1722479980	23201	4530
1722479981	23212	4530
1722479982	23214	4530
1722479983	23217	4530
1722479984	23219	4530
1722479985	23220	4530
1722479986	23222	4530
1722479987	23223	4530
