Date,Agent ID,Supervisor ID,Calls Answered,Short Calls Answered,Avg Handle Time,Total Return to Queue,Calls RTQ Due to Timeout,Total Scheduled Productive Time,Actual Productive Time,Talk Time,Wrap Up Time,Logged in Time,Not Ready Time,Break Time,Lunch Time,Calls Offered
2018-05-22,146017,121953,16,0,00:07:02,0,0,08:30:00,07:52:51,01:52:39,00:00:00,08:52:22,00:59:31,00:25:17,00:34:09,16
2018-05-22,146018,123108,6,1,00:14:10,0,0,08:30:00,03:19:20,01:25:05,00:00:00,04:27:54,01:08:34,00:19:58,00:00:00,6
2018-05-22,146146,121966,18,2,00:06:40,0,0,07:30:00,07:16:35,02:00:00,00:00:00,08:05:50,00:49:15,00:19:58,00:28:58,19
2018-05-22,146153,122226,10,0,00:28:25,0,0,08:30:00,08:05:12,04:44:19,00:00:00,09:09:02,01:03:50,00:28:02,00:29:00,10
2018-05-22,146289,76537,45,3,00:03:41,0,0,07:30:00,22:41:06,02:45:54,00:00:00,1d01:46:00,03:04:54,02:04:44,02:00:12,45
2018-05-22,146293,86061,10,2,00:10:49,0,1,08:00:00,04:21:03,01:48:14,00:00:00,08:28:53,04:07:50,00:15:39,00:30:01,11
2018-05-22,146314,110673,48,3,00:12:32,0,0,08:30:00,1d01:32:36,10:01:57,00:00:00,1d04:14:33,02:41:57,01:50:20,01:45:32,48
2018-05-22,146315,60949,15,0,00:13:07,0,1,07:30:00,07:24:10,03:16:46,00:00:00,09:31:06,02:06:56,00:34:18,00:27:54,16
2018-05-22,146320,86050,45,0,00:12:56,0,0,07:09:00,22:00:18,09:42:24,00:00:00,1d01:57:51,03:57:33,01:56:20,01:57:08,45
2018-05-22,146322,122141,17,0,00:06:17,0,0,08:30:00,07:31:55,01:47:04,00:00:00,08:48:34,01:16:39,00:34:11,00:28:11,17
2018-05-22,146323,124560,12,0,00:12:47,0,0,07:25:00,06:56:54,02:33:35,00:00:00,08:02:22,01:05:28,00:29:20,00:29:33,12
2018-05-22,146324,127426,9,0,00:14:03,0,1,08:30:00,05:29:36,02:06:30,00:00:00,06:21:22,00:51:46,00:12:23,00:32:55,10
2018-05-22,146325,122226,10,0,00:24:03,0,0,06:58:00,06:59:24,04:00:38,00:00:00,08:04:05,01:04:41,00:28:34,00:28:27,10
2018-05-22,146326,121953,11,0,00:21:45,0,0,08:12:00,07:22:53,03:59:19,00:00:00,08:53:01,01:30:08,00:32:11,00:31:55,11
2018-05-22,146329,86897,17,2,00:09:12,0,2,07:30:00,07:22:55,02:36:34,00:00:00,08:36:43,01:13:48,00:41:20,00:31:06,20
2018-05-22,146331,85328,14,0,00:09:08,0,0,07:14:00,07:14:04,02:08:00,00:00:00,09:29:46,02:15:42,00:32:28,00:28:00,14
2018-05-22,146333,140646,16,0,00:11:45,0,0,08:24:00,07:55:01,03:08:11,00:00:00,09:40:36,01:45:35,00:30:03,00:30:00,16
2018-05-22,146334,122005,11,0,00:07:47,0,0,06:00:00,04:40:09,01:25:38,00:00:00,05:52:08,01:11:59,00:39:01,00:30:03,11
2018-05-22,146338,124560,11,1,00:15:10,0,0,07:30:00,06:46:24,02:46:57,00:00:00,07:56:49,01:10:25,00:28:58,00:37:15,11
2018-05-22,146340,121953,16,0,00:14:12,0,0,09:52:00,09:27:27,03:47:14,00:00:00,10:28:02,01:00:35,00:15:45,00:30:06,16
2018-05-22,146343,140012,18,0,00:07:54,0,1,09:00:00,08:26:50,02:22:19,00:00:00,09:42:31,01:15:41,00:32:35,00:33:40,19
2018-05-22,146345,122231,11,0,00:11:22,0,0,06:45:00,06:18:53,02:05:02,00:00:00,07:15:31,00:56:38,00:22:06,00:33:38,11
2018-05-22,146407,82734,48,3,00:09:42,0,3,07:22:00,21:47:18,07:45:48,00:00:00,1d01:29:42,03:42:24,02:09:36,02:01:04,51
2018-05-22,146409,125178,57,0,00:09:11,0,3,08:30:00,1d01:39:57,08:44:18,00:00:00,1d04:39:21,02:59:24,00:55:32,02:11:36,60
2018-05-22,146412,81642,11,1,00:23:12,0,0,08:30:00,07:43:36,04:15:18,00:00:00,09:05:58,01:22:22,00:25:08,00:26:32,11
2018-05-22,146414,124565,10,0,00:18:34,0,0,06:36:00,05:36:57,03:05:40,00:00:00,07:58:11,02:21:14,00:23:25,00:29:05,10
2018-05-22,146424,139167,12,0,00:12:55,0,0,06:52:00,06:47:03,02:35:03,00:00:00,07:56:06,01:09:03,00:32:05,00:29:50,12
2018-05-22,146425,60292,35,2,00:07:23,0,0,07:30:00,06:58:11,04:18:46,00:00:00,08:29:51,01:31:40,00:58:21,00:29:49,35
2018-05-22,146427,123120,3,0,00:41:28,0,0,04:15:00,03:06:39,02:04:25,00:00:00,05:33:49,02:27:10,00:07:34,00:32:21,3
2018-05-22,146429,122653,13,0,00:11:27,0,1,06:19:00,06:21:01,02:28:56,00:00:00,08:10:23,01:49:22,00:41:35,00:30:23,14
2018-05-22,146433,121572,11,0,00:19:35,0,0,07:11:00,06:29:37,03:35:32,00:00:00,07:54:07,01:24:30,00:31:02,00:35:19,11
2018-05-22,146439,127426,13,0,00:09:56,0,0,08:00:00,07:33:11,02:09:08,00:00:00,08:25:48,00:52:37,00:11:40,00:31:51,13
2018-05-22,146440,121886,12,0,00:12:21,0,0,07:30:00,06:57:20,02:28:16,00:00:00,07:50:33,00:53:13,00:22:22,00:30:46,12
2018-05-22,146442,122005,11,0,00:11:36,1,0,05:58:00,05:17:25,02:07:42,00:00:00,08:02:01,02:44:36,00:34:44,00:30:11,12
2018-05-22,146443,119931,10,0,00:12:36,2,0,07:00:00,05:47:27,02:06:09,00:00:00,07:09:08,01:21:41,00:43:07,00:34:55,12
2018-05-22,146444,121212,12,0,00:13:37,0,0,07:18:00,06:27:21,02:43:25,00:00:00,07:50:36,01:23:15,00:41:12,00:29:17,12
2018-05-22,146449,122546,17,1,00:06:47,0,1,08:00:00,07:22:38,01:55:27,00:00:00,08:33:55,01:11:17,00:30:50,00:38:28,18
2018-05-22,146450,139167,14,0,00:08:11,0,0,06:50:00,06:37:44,01:54:45,00:00:00,08:01:32,01:23:48,00:43:53,00:33:09,14
2018-05-22,146581,57132,16,0,00:08:38,0,1,03:07:00,03:48:06,02:18:11,00:00:00,08:39:04,04:50:58,00:30:23,00:30:41,17
2018-05-22,146582,60292,19,0,00:21:28,0,2,07:30:00,07:29:55,06:47:53,00:00:00,08:46:19,01:16:24,00:33:00,00:30:05,21
2018-05-22,146583,86050,39,0,00:20:30,0,0,08:30:00,1d01:38:54,13:19:39,00:00:00,1d04:47:27,03:08:33,02:11:32,01:58:36,39
2018-05-22,146584,81642,51,0,00:12:45,0,3,08:30:00,1d01:56:03,10:50:51,00:00:00,1d04:36:30,02:40:27,01:21:04,02:03:12,54
2018-05-22,146589,110673,42,0,00:14:53,0,6,08:30:00,1d01:17:48,10:25:33,00:00:00,1d04:21:21,03:03:33,01:59:36,02:00:56,48
2018-05-22,146592,86050,45,0,00:14:22,0,0,08:30:00,1d01:32:00,10:46:57,00:00:00,1d03:55:21,02:23:21,01:30:16,01:35:56,45
2018-05-22,146593,60292,25,1,00:15:36,0,0,08:14:00,08:19:50,06:30:02,00:00:00,09:36:19,01:16:29,00:30:03,00:30:00,25
2018-05-22,146598,121953,16,0,00:09:21,0,0,08:20:00,07:47:01,02:29:43,00:00:00,09:09:21,01:22:20,00:35:36,00:30:00,16
2018-05-22,146599,102828,51,0,00:09:12,0,0,06:22:00,19:24:27,07:49:15,00:00:00,1d01:49:09,06:24:42,04:35:40,01:13:32,51
2018-05-22,146601,122231,11,0,00:13:04,1,1,07:08:00,06:08:11,02:23:51,00:00:00,07:39:30,01:31:19,00:28:49,00:30:54,13
2018-05-22,146604,140012,14,0,00:11:54,0,0,07:30:00,07:18:04,02:46:48,00:00:00,08:27:38,01:09:34,00:32:50,00:36:42,14
2018-05-22,146660,101973,51,0,00:11:09,0,12,07:42:00,23:52:18,09:29:00,00:00:00,1d04:33:39,04:41:21,02:11:16,02:04:52,63
2018-05-22,146662,111371,13,0,00:12:56,0,0,07:48:00,07:31:53,02:48:12,00:00:00,08:56:16,01:24:23,00:42:18,00:30:43,13
2018-05-22,146663,86061,16,1,00:09:58,0,0,07:30:00,07:30:28,02:39:31,00:00:00,08:37:18,01:06:50,00:36:03,00:30:29,16
2018-05-22,146665,59914,2,0,00:46:32,1,0,03:04:00,02:13:51,01:33:05,00:00:00,09:30:04,07:16:13,00:43:53,00:33:21,3
2018-05-22,146666,101973,15,1,00:09:30,0,0,07:30:00,07:39:06,02:22:41,00:00:00,08:30:37,00:51:31,00:18:16,00:33:14,16
2018-05-22,146670,121887,15,0,00:06:22,0,0,07:16:00,06:27:51,01:35:36,00:00:00,08:52:38,02:24:47,00:26:32,00:37:41,15
2018-05-22,146672,62833,13,0,00:18:03,0,1,07:30:00,07:25:20,03:54:49,00:00:00,08:30:27,01:05:07,00:29:56,00:34:04,14
2018-05-22,146673,149215,51,0,00:09:52,0,3,07:21:00,21:32:54,08:23:24,00:00:00,1d01:36:09,04:03:15,02:40:08,02:03:08,54
2018-05-22,146677,70061,15,0,00:14:24,0,0,08:15:00,07:44:58,03:36:13,00:00:00,09:29:52,01:44:54,00:46:48,00:30:13,15
2018-05-22,146678,124565,13,0,00:12:16,0,0,07:30:00,07:15:56,02:39:30,00:00:00,08:24:58,01:09:02,00:33:29,00:29:57,13
2018-05-22,146679,75722,39,0,00:16:31,0,0,08:20:00,1d00:14:51,10:44:36,00:00:00,1d04:39:42,04:24:51,03:11:52,01:59:20,39
2018-05-22,146680,122005,10,0,00:14:21,0,0,07:30:00,06:23:43,02:23:30,00:00:00,07:12:34,00:48:51,00:32:01,00:03:20,10
2018-05-22,146685,140012,14,0,00:07:13,0,0,07:30:00,06:53:07,01:41:07,00:00:00,08:00:09,01:07:02,00:32:51,00:28:53,14
2018-05-22,146687,121966,14,0,00:05:58,0,0,06:59:00,06:26:53,01:23:41,00:00:00,07:56:05,01:29:12,00:36:49,00:21:49,14
2018-05-22,146690,123973,16,0,00:05:10,0,1,07:23:00,06:38:22,01:22:40,00:00:00,07:53:26,01:15:04,00:22:43,00:39:19,17
2018-05-22,146691,76377,22,1,00:03:48,0,1,06:45:00,06:47:22,01:23:37,00:00:00,08:35:37,01:48:15,00:29:46,00:29:31,24
2018-05-22,146692,121574,12,0,00:10:44,0,1,06:37:00,06:45:40,02:08:57,00:00:00,07:56:22,01:10:42,00:10:56,00:33:08,13
2018-05-22,146759,75722,48,0,00:16:19,0,0,08:23:00,1d00:24:06,13:03:33,00:00:00,1d04:40:24,04:16:18,02:14:56,01:52:56,48
2018-05-22,146769,231,15,0,00:14:16,0,3,07:30:00,07:56:40,03:34:11,00:00:00,08:33:12,00:36:32,00:29:16,00:00:00,18
2018-05-22,146770,79822,24,0,00:10:32,0,0,07:05:00,07:08:27,04:13:02,00:00:00,08:50:19,01:41:52,00:30:47,00:29:49,24
2018-05-22,146772,76377,9,0,00:11:04,0,1,04:37:00,04:22:54,01:39:37,00:00:00,09:21:29,04:58:35,00:34:39,00:30:07,10
2018-05-22,146773,122653,7,1,00:07:13,0,1,03:57:00,03:44:40,00:50:31,00:00:00,04:33:02,00:48:22,00:16:10,00:00:00,9
2018-05-22,146774,121953,15,1,00:11:52,0,0,08:30:00,07:40:17,02:58:12,00:00:00,08:58:34,01:18:17,00:39:38,00:29:30,15
2018-05-22,146775,121966,5,0,00:49:06,0,0,06:01:00,05:17:11,04:05:31,00:00:00,07:48:45,02:31:34,00:32:14,00:31:34,5
2018-05-22,146843,59946,12,0,00:24:00,0,0,07:30:00,08:26:18,04:48:09,00:00:00,09:39:40,01:13:22,00:30:10,00:30:01,12
2018-05-22,146844,86061,13,0,00:14:08,0,0,06:46:00,06:39:54,03:03:48,00:00:00,09:30:18,02:50:24,00:32:57,00:32:52,13
2018-05-22,146845,106186,15,0,00:14:36,0,0,08:30:00,08:13:29,03:39:09,00:00:00,09:26:02,01:12:33,00:46:36,00:22:06,15
2018-05-22,146846,134014,24,0,00:11:05,0,1,08:30:00,07:48:46,04:26:20,00:00:00,08:53:57,01:05:11,00:33:29,00:29:50,25
2018-05-22,146848,140012,12,0,00:11:00,0,0,07:30:00,06:52:40,02:12:10,00:00:00,07:56:00,01:03:20,00:31:58,00:29:58,12
2018-05-22,146851,140646,14,0,00:10:53,0,0,07:30:00,06:58:22,02:32:32,00:00:00,08:07:17,01:08:55,00:30:42,00:32:03,14
2018-05-22,146852,124814,12,0,00:11:12,0,0,04:44:00,03:59:43,02:14:29,00:00:00,05:17:37,01:17:54,00:31:05,00:30:50,12
2018-05-22,146855,123120,12,0,00:15:28,0,0,07:24:00,06:33:27,03:05:47,00:00:00,08:02:51,01:29:24,00:34:46,00:29:51,12
2018-05-22,146888,59914,21,0,00:07:29,0,0,08:59:00,08:49:07,02:37:21,00:00:00,10:32:46,01:43:39,01:02:09,00:30:57,21
2018-05-22,146889,81642,48,6,00:11:30,0,0,07:20:00,22:02:51,09:12:42,00:00:00,1d01:54:09,03:51:18,02:24:48,01:59:56,51
2018-05-22,146891,87069,72,3,00:10:01,0,3,07:30:00,22:37:30,12:01:33,00:00:00,1d01:44:39,03:07:09,02:09:56,01:59:28,75
2018-05-22,146894,121887,14,0,00:09:28,0,0,07:45:00,07:22:17,02:12:32,00:00:00,09:02:21,01:40:04,00:32:43,00:31:35,14
2018-05-22,146897,122337,13,0,00:11:16,0,0,06:23:00,05:50:24,02:26:35,00:00:00,07:54:17,02:03:53,00:27:10,00:29:56,13
2018-05-22,146948,121273,12,0,00:13:09,0,0,07:17:00,06:01:44,02:37:48,00:00:00,07:57:06,01:55:22,00:29:03,00:42:12,12
2018-05-22,147034,131976,16,2,00:11:01,0,1,08:30:00,08:32:10,02:56:27,00:00:00,09:25:40,00:53:30,00:16:41,00:31:50,17
2018-05-22,147037,231,15,1,00:13:01,0,0,07:30:00,07:34:18,03:15:15,00:00:00,08:37:34,01:03:16,00:29:55,00:31:46,15
2018-05-22,147092,60292,34,0,00:10:58,0,0,08:30:00,08:29:36,06:13:10,00:00:00,09:36:01,01:06:25,00:29:58,00:34:37,34
2018-05-22,147094,62774,51,0,00:09:04,0,0,05:56:00,17:37:27,07:43:03,00:00:00,1d01:42:15,08:04:48,03:37:56,02:06:28,51
2018-05-22,147098,93754,36,0,00:08:22,0,0,07:30:00,07:34:21,05:01:22,00:00:00,08:34:07,00:59:46,00:29:30,00:29:24,36
2018-05-22,147103,83271,28,2,00:06:34,0,0,04:44:00,04:58:09,03:04:12,00:00:00,08:46:15,03:48:06,00:41:10,00:34:21,28
2018-05-22,147104,75661,42,0,00:06:17,0,0,07:55:00,07:53:41,04:24:09,00:00:00,09:30:44,01:37:03,00:31:29,00:30:17,42
2018-05-22,147108,75722,51,0,00:11:40,0,0,08:30:00,1d00:52:06,09:55:24,00:00:00,1d04:26:18,03:34:12,02:27:12,02:00:04,51
2018-05-22,147150,93754,34,0,00:09:10,0,0,07:30:00,07:30:20,05:12:04,00:00:00,08:31:00,01:00:40,00:29:58,00:29:43,34
2018-05-22,147171,124565,12,0,00:14:17,0,0,07:30:00,06:53:17,02:51:34,00:00:00,08:03:04,01:09:47,00:30:54,00:31:33,12
2018-05-22,147180,68967,54,6,00:10:51,3,3,05:34:00,16:22:21,09:45:57,00:00:00,23:39:42,07:17:21,02:09:36,02:04:32,60
2018-05-22,147184,68967,69,0,00:08:20,0,3,06:43:00,20:00:15,09:36:06,00:00:00,1d01:45:27,05:45:12,02:09:24,02:09:40,72
2018-05-22,147185,133941,14,0,00:11:26,0,0,07:44:00,07:06:10,02:40:13,00:00:00,08:55:19,01:49:09,00:32:33,00:29:56,14
2018-05-22,147192,70042,48,0,00:18:58,0,0,07:30:00,22:40:48,15:10:42,00:00:00,1d01:51:24,03:10:36,02:08:20,02:04:12,48
2018-05-22,147194,68967,18,0,00:23:15,0,0,07:30:00,22:51:42,06:58:33,00:00:00,1d01:54:03,03:02:21,01:57:16,01:58:56,18
2018-05-22,147205,70042,54,0,00:12:29,0,0,07:30:00,21:54:42,11:14:48,00:00:00,1d01:30:57,03:36:15,02:41:32,02:05:32,54
2018-05-22,147207,121887,6,0,00:13:46,0,0,03:54:00,03:29:49,01:22:40,00:00:00,04:36:06,01:06:17,00:15:34,00:29:49,6
2018-05-22,147268,113427,30,1,00:12:31,0,1,07:15:00,07:15:16,06:15:36,00:00:00,08:40:23,01:25:07,00:47:59,00:28:40,31
2018-05-22,147270,45357,15,0,00:12:02,0,1,07:00:00,06:50:28,03:00:31,00:00:00,08:29:37,01:39:09,00:59:23,00:28:25,16
2018-05-22,147418,121950,15,0,00:10:21,0,1,08:30:00,07:31:19,02:35:29,00:00:00,08:54:00,01:22:41,00:32:21,00:32:33,16
2018-05-22,147431,127426,11,0,00:12:03,0,1,06:42:00,06:17:16,02:12:37,00:00:00,08:52:50,02:35:34,00:28:13,00:28:52,12
2018-05-22,147470,134868,30,0,00:09:02,3,1,07:03:00,06:53:39,04:31:19,00:00:00,08:44:14,01:50:35,00:47:27,00:34:19,34
2018-05-22,147478,139183,16,0,00:08:46,0,1,08:20:00,08:15:13,02:20:22,00:00:00,09:03:55,00:48:42,00:15:02,00:30:48,18
2018-05-22,147479,122008,12,1,00:07:37,0,0,06:22:00,05:29:22,01:31:28,00:00:00,08:00:37,02:31:15,00:29:04,00:29:47,12
2018-05-22,147480,122905,12,1,00:12:38,0,0,07:30:00,06:55:24,02:31:40,00:00:00,07:58:13,01:02:49,00:30:01,00:29:48,12
2018-05-22,147488,68967,60,0,00:14:23,0,0,06:51:00,21:19:54,14:23:18,00:00:00,1d02:26:21,05:06:27,02:05:12,02:07:16,60
2018-05-22,147508,57132,39,0,00:06:32,0,0,07:30:00,07:19:43,04:15:01,00:00:00,08:42:17,01:22:34,00:40:39,00:30:02,39
2018-05-22,147511,120006,13,0,00:19:13,0,0,08:30:00,07:59:29,04:09:50,00:00:00,09:07:22,01:07:53,00:32:33,00:29:58,13
2018-05-22,147514,122005,13,0,00:12:34,0,0,07:30:00,06:43:25,02:43:34,00:00:00,07:57:10,01:13:45,00:29:11,00:29:08,14
2018-05-22,147541,126021,12,0,00:12:52,0,0,06:26:00,06:10:25,02:34:24,00:00:00,08:50:46,02:40:21,00:37:21,00:32:22,12
2018-05-22,147544,122054,10,0,00:14:27,0,0,07:16:00,05:23:20,02:24:31,00:00:00,06:22:23,00:59:03,00:15:48,00:28:38,10
2018-05-22,147546,123120,15,0,00:07:11,0,1,07:04:00,07:15:38,01:47:49,00:00:00,08:00:21,00:44:43,00:35:44,00:05:50,16
2018-05-22,147639,121886,13,0,00:11:06,0,0,08:30:00,07:43:48,02:24:29,00:00:00,08:46:05,01:02:17,00:33:22,00:26:33,13
2018-05-22,147646,121572,5,1,00:16:50,0,0,03:20:00,02:59:19,01:24:14,00:00:00,03:34:23,00:35:04,00:14:58,00:00:00,5
2018-05-22,147649,121966,11,1,00:14:40,0,0,07:13:00,06:27:45,02:41:20,00:00:00,07:54:53,01:27:08,00:36:27,00:33:17,11
2018-05-22,147650,122008,9,0,00:06:53,0,0,04:53:00,03:34:14,01:01:59,00:00:00,06:06:04,02:31:50,00:15:22,00:33:39,9
2018-05-22,147746,126021,13,1,00:07:24,1,0,05:26:00,05:35:49,01:36:19,00:00:00,07:04:34,01:28:45,00:00:06,00:00:00,14
2018-05-22,147754,122054,13,0,00:07:16,0,0,06:58:00,06:19:28,01:34:28,00:00:00,07:44:08,01:24:40,00:34:33,00:12:23,13
2018-05-22,147755,133941,13,0,00:14:57,0,0,08:16:00,07:33:59,03:14:26,00:00:00,08:52:08,01:18:09,00:25:06,00:36:43,13
2018-05-22,147756,106186,18,0,00:05:34,0,0,06:25:00,06:28:14,01:40:25,00:00:00,07:38:07,01:09:53,00:34:13,00:29:29,18
2018-05-22,147759,93540,18,0,00:12:08,0,0,08:30:00,08:31:16,03:38:41,00:00:00,09:31:18,01:00:02,00:29:57,00:29:59,18
2018-05-22,147760,86050,18,2,00:06:23,0,0,07:30:00,07:19:22,01:54:58,00:00:00,08:29:01,01:09:39,00:15:01,00:54:36,18
2018-05-22,147762,101870,30,0,00:11:25,0,0,04:45:00,13:45:12,05:42:57,00:00:00,19:58:54,06:13:42,01:19:08,02:04:36,30
2018-05-22,147764,45291,38,0,00:07:28,0,1,07:30:00,07:27:24,04:43:46,00:00:00,08:27:52,01:00:28,00:29:15,00:30:10,39
2018-05-22,147765,147881,60,0,00:08:52,0,0,08:30:00,1d01:46:36,08:52:21,00:00:00,1d04:31:18,02:44:42,01:27:24,02:10:44,63
2018-05-22,147769,65204,33,0,00:26:12,0,0,08:30:00,1d01:28:06,14:25:06,00:00:00,1d04:39:03,03:10:57,01:54:16,01:56:12,33
2018-05-22,147770,110673,48,0,00:13:02,0,0,08:30:00,1d01:52:54,10:25:36,00:00:00,1d04:37:36,02:44:42,01:57:12,01:40:08,51
2018-05-22,147771,113799,45,0,00:16:38,3,0,08:13:00,23:15:36,12:28:51,00:00:00,1d05:00:51,05:45:15,02:42:12,02:09:08,48
2018-05-22,147772,46368,63,3,00:07:19,0,0,08:06:00,1d00:46:21,07:41:48,00:00:00,1d04:29:27,03:43:06,02:44:12,01:58:12,66
2018-05-22,147773,81642,48,3,00:11:47,0,0,07:16:00,21:45:21,09:26:21,00:00:00,1d01:39:51,03:54:30,02:03:08,01:59:12,48
2018-05-22,147776,121951,12,0,00:07:19,0,1,06:30:00,05:42:15,01:27:58,00:00:00,06:49:16,01:07:01,00:33:06,00:30:59,13
2018-05-22,147779,85328,18,0,00:07:52,0,0,08:30:00,08:31:19,02:21:53,00:00:00,09:31:27,01:00:08,00:29:58,00:30:00,18
2018-05-22,147784,121950,12,0,00:18:19,0,0,07:30:00,07:29:00,03:39:56,00:00:00,08:59:55,01:30:55,00:30:57,00:30:01,12
2018-05-22,147785,60950,51,3,00:13:01,0,3,08:20:00,23:38:18,11:04:12,00:00:00,1d04:33:06,04:54:48,02:57:48,01:59:56,54
2018-05-22,147786,121966,10,0,00:13:40,0,0,06:42:00,05:34:59,02:16:45,00:00:00,07:46:49,02:11:50,00:48:23,00:34:27,10
2018-05-22,147791,76317,16,0,00:11:25,0,1,06:11:00,08:34:14,03:02:45,00:00:00,11:01:43,02:27:29,00:48:20,00:34:25,18
2018-05-22,147792,101870,54,0,00:09:03,0,0,07:17:00,20:38:21,08:09:21,00:00:00,1d04:36:51,07:58:30,03:32:28,02:01:40,57
2018-05-22,147793,93540,13,0,00:18:27,1,0,08:11:00,08:30:19,04:00:02,00:00:00,09:40:26,01:10:07,00:22:21,00:30:00,14
2018-05-22,147794,100589,14,0,00:15:11,0,0,07:21:00,08:23:43,03:32:47,00:00:00,09:28:03,01:04:20,00:28:52,00:27:04,14
2018-05-22,147795,76377,12,0,00:20:34,0,0,07:25:00,07:25:07,04:06:49,00:00:00,08:37:10,01:12:03,00:34:47,00:29:53,12
2018-05-22,147799,76377,8,0,00:21:55,1,1,04:45:00,05:34:38,02:55:24,00:00:00,10:11:47,04:37:09,00:19:07,00:30:19,10
2018-05-22,147802,62833,7,0,00:09:40,2,0,03:50:00,03:30:49,01:07:43,00:00:00,09:45:48,06:14:59,00:36:26,00:30:24,9
2018-05-22,147804,121569,14,0,00:10:51,0,0,07:05:00,06:42:44,02:31:59,00:00:00,07:53:01,01:10:17,00:40:02,00:30:07,14
2018-05-22,147805,124086,17,0,00:05:22,0,0,08:30:00,06:59:06,01:31:30,00:00:00,08:42:05,01:42:59,00:58:02,00:42:35,17
2018-05-22,147806,122336,17,1,00:06:28,0,1,07:10:00,06:05:10,01:50:11,00:00:00,08:29:04,02:23:54,00:38:26,00:29:54,18
2018-05-22,147807,122336,11,0,00:20:00,0,0,08:30:00,07:37:34,03:40:05,00:00:00,08:52:58,01:15:24,00:45:05,00:29:58,11
2018-05-22,147809,122336,15,0,00:09:55,0,0,08:30:00,07:41:03,02:28:58,00:00:00,08:47:04,01:06:01,00:34:40,00:30:32,15
2018-05-22,147813,231,8,0,00:21:34,0,0,05:52:00,05:48:01,02:52:32,00:00:00,06:55:40,01:07:39,00:14:15,00:30:24,8
2018-05-22,147853,121569,14,1,00:09:06,0,0,06:41:00,06:16:24,02:07:37,00:00:00,07:33:11,01:16:47,00:28:26,00:22:54,14
2018-05-22,147854,120687,13,0,00:10:18,0,0,07:30:00,06:52:10,02:14:01,00:00:00,07:55:47,01:03:37,00:33:07,00:30:27,13
2018-05-22,147855,122005,13,0,00:14:24,0,0,07:30:00,07:05:41,03:07:18,00:00:00,08:06:49,01:01:08,00:29:08,00:29:31,13
2018-05-22,147856,141023,14,1,00:05:59,0,0,07:17:00,06:15:47,01:23:46,00:00:00,07:43:00,01:27:13,00:30:25,00:29:26,14
2018-05-22,147859,122231,15,0,00:07:17,0,0,07:30:00,06:55:24,01:49:22,00:00:00,07:58:05,01:02:41,00:30:40,00:29:34,15
2018-05-22,147860,119931,12,0,00:15:11,0,1,07:30:00,07:16:17,03:02:14,00:00:00,08:02:57,00:46:40,00:28:30,00:06:10,13
2018-05-22,147863,127426,14,1,00:12:34,0,0,08:18:00,07:43:20,02:56:06,00:00:00,08:55:50,01:12:30,00:29:42,00:29:47,14
2018-05-22,147869,147881,36,0,00:17:25,0,0,06:59:00,20:35:33,10:27:15,00:00:00,1d04:36:51,08:01:18,01:58:52,02:06:16,36
2018-05-22,147873,93540,14,0,00:15:36,0,0,08:30:00,08:18:19,03:38:36,00:00:00,09:29:32,01:11:13,00:41:08,00:30:00,14
2018-05-22,147876,115412,16,1,00:11:52,1,0,08:30:00,08:27:15,03:10:03,00:00:00,09:29:45,01:02:30,00:30:34,00:29:35,17
2018-05-22,147877,73788,7,0,00:10:58,0,0,03:04:00,03:07:48,01:16:51,00:00:00,07:29:12,04:21:24,00:18:04,00:26:54,7
2018-05-22,147880,44995,10,0,00:27:47,1,0,07:03:00,07:20:46,04:37:55,00:00:00,08:37:54,01:17:08,00:33:03,00:30:11,11
2018-05-22,147885,103111,15,1,00:10:42,0,0,07:30:00,07:13:31,02:40:42,00:00:00,08:25:09,01:11:38,00:37:37,00:33:36,15
2018-05-22,147886,76445,57,0,00:09:31,0,0,08:30:00,1d01:30:06,09:02:54,00:00:00,1d04:34:00,03:03:54,01:59:36,01:59:48,57
2018-05-22,147887,86050,48,0,00:14:54,0,0,08:16:00,1d00:55:45,11:55:30,00:00:00,1d04:30:42,03:34:57,01:50:08,01:57:40,48
2018-05-22,147889,81258,39,0,00:15:54,0,3,07:47:00,1d00:19:33,10:20:27,00:00:00,1d02:41:30,02:21:57,02:07:00,00:06:36,42
2018-05-22,147892,60950,42,0,00:15:41,0,0,06:53:00,20:54:57,10:59:18,00:00:00,1d01:59:54,05:04:57,02:03:52,02:06:52,45
2018-05-22,147893,65204,42,3,00:17:48,0,3,08:30:00,1d00:25:33,12:28:15,00:00:00,1d04:34:45,04:09:12,03:00:32,02:00:04,45
2018-05-22,147894,111091,30,3,00:11:24,0,0,07:02:00,20:07:12,05:42:09,00:00:00,1d01:28:09,05:20:57,02:57:56,02:17:36,30
2018-05-22,147897,75710,16,0,00:12:13,0,0,07:30:00,07:30:24,03:15:42,00:00:00,08:39:12,01:08:48,00:38:34,00:30:10,16
2018-05-22,147898,59826,42,0,00:14:12,0,0,07:09:00,20:51:57,09:57:00,00:00:00,1d04:17:06,07:25:09,02:10:28,02:06:20,45
2018-05-22,147995,85328,15,0,00:10:44,0,0,07:30:00,07:34:48,02:41:06,00:00:00,09:32:09,01:57:21,00:33:21,00:30:16,15
2018-05-22,147996,65204,60,6,00:04:51,0,6,08:14:00,23:43:57,04:51:30,00:00:00,1d04:26:45,04:42:48,02:12:24,03:16:48,69
